Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.040000,0.040000,0.035000,0.040000,0.040000,831000
2018-01-03,0.040000,0.040000,0.035000,0.035000,0.035000,492000
2018-01-04,0.035000,0.040000,0.035000,0.040000,0.040000,6412300
2018-01-05,0.035000,0.040000,0.035000,0.035000,0.035000,655500
2018-01-08,0.040000,0.040000,0.035000,0.040000,0.040000,2231000
2018-01-09,0.040000,0.040000,0.035000,0.040000,0.040000,29927900
2018-01-10,0.040000,0.045000,0.040000,0.040000,0.040000,23455100
2018-01-11,0.040000,0.040000,0.035000,0.040000,0.040000,3360000
2018-01-12,0.040000,0.040000,0.035000,0.040000,0.040000,506500
2018-01-15,0.035000,0.040000,0.035000,0.040000,0.040000,985400
2018-01-16,0.040000,0.040000,0.035000,0.040000,0.040000,15185100
2018-01-17,0.040000,0.045000,0.040000,0.045000,0.045000,44778200
2018-01-18,0.045000,0.045000,0.040000,0.040000,0.040000,28760100
2018-01-19,0.040000,0.040000,0.035000,0.040000,0.040000,968400
2018-01-22,0.035000,0.040000,0.035000,0.035000,0.035000,989600
2018-01-23,0.040000,0.040000,0.035000,0.040000,0.040000,3013200
2018-01-24,0.035000,0.040000,0.035000,0.035000,0.035000,1999700
2018-01-25,0.035000,0.040000,0.035000,0.040000,0.040000,1108000
2018-01-26,0.040000,0.040000,0.035000,0.040000,0.040000,610000
2018-01-29,0.035000,0.035000,0.035000,0.035000,0.035000,1745000
2018-01-30,0.040000,0.040000,0.035000,0.035000,0.035000,4454000
2018-02-02,0.035000,0.035000,0.035000,0.035000,0.035000,0
2018-02-05,0.035000,0.040000,0.035000,0.035000,0.035000,26292200
2018-02-06,0.035000,0.035000,0.030000,0.035000,0.035000,3805200
2018-02-07,0.035000,0.035000,0.030000,0.030000,0.030000,4554000
2018-02-08,0.035000,0.035000,0.030000,0.035000,0.035000,1236600
2018-02-09,0.035000,0.035000,0.030000,0.035000,0.035000,2257500
2018-02-12,0.035000,0.040000,0.030000,0.035000,0.035000,2413800
2018-02-13,0.035000,0.035000,0.035000,0.035000,0.035000,1965000
2018-02-14,0.035000,0.035000,0.030000,0.035000,0.035000,1361000
2018-02-15,0.035000,0.035000,0.035000,0.035000,0.035000,0
2018-02-16,0.035000,0.035000,0.035000,0.035000,0.035000,0
2018-02-19,0.035000,0.035000,0.035000,0.035000,0.035000,0
2018-02-20,0.040000,0.040000,0.035000,0.035000,0.035000,240600
2018-02-21,0.035000,0.035000,0.035000,0.035000,0.035000,1881000
2018-02-22,0.035000,0.035000,0.035000,0.035000,0.035000,1168600
2018-02-23,0.035000,0.040000,0.030000,0.035000,0.035000,2798000
2018-02-26,0.035000,0.035000,0.030000,0.035000,0.035000,360000
2018-02-27,0.035000,0.035000,0.030000,0.035000,0.035000,1026100
2018-02-28,0.035000,0.035000,0.035000,0.035000,0.035000,0
2018-03-01,0.030000,0.035000,0.030000,0.035000,0.035000,515100
2018-03-02,0.030000,0.035000,0.030000,0.035000,0.035000,325000
2018-03-05,0.030000,0.035000,0.030000,0.035000,0.035000,608500
2018-03-06,0.035000,0.040000,0.030000,0.035000,0.035000,7870200
