Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.215000,0.215000,0.215000,0.215000,0.215000,0
2018-01-03,0.215000,0.215000,0.215000,0.215000,0.215000,0
2018-01-04,0.210000,0.210000,0.210000,0.210000,0.210000,274300
2018-01-05,0.215000,0.215000,0.215000,0.215000,0.215000,5000
2018-01-08,0.220000,0.230000,0.220000,0.230000,0.230000,45500
2018-01-09,0.230000,0.230000,0.230000,0.230000,0.230000,0
2018-01-10,0.215000,0.225000,0.210000,0.210000,0.210000,111600
2018-01-11,0.210000,0.210000,0.210000,0.210000,0.210000,0
2018-01-12,0.210000,0.210000,0.210000,0.210000,0.210000,0
2018-01-15,0.210000,0.210000,0.210000,0.210000,0.210000,0
2018-01-16,0.210000,0.210000,0.210000,0.210000,0.210000,0
2018-01-17,0.205000,0.215000,0.205000,0.210000,0.210000,54000
2018-01-18,0.205000,0.205000,0.205000,0.205000,0.205000,6000
2018-01-19,0.205000,0.210000,0.200000,0.200000,0.200000,40000
2018-01-22,0.200000,0.200000,0.195000,0.200000,0.200000,155000
2018-01-23,0.200000,0.200000,0.200000,0.200000,0.200000,2000
2018-01-24,0.195000,0.215000,0.195000,0.215000,0.215000,6200
2018-01-25,0.215000,0.215000,0.215000,0.215000,0.215000,0
2018-01-26,0.215000,0.215000,0.215000,0.215000,0.215000,0
2018-01-29,0.195000,0.220000,0.195000,0.220000,0.220000,29000
2018-01-30,0.210000,0.210000,0.200000,0.200000,0.200000,12500
2018-02-02,0.200000,0.200000,0.195000,0.195000,0.195000,129000
2018-02-05,0.195000,0.195000,0.195000,0.195000,0.195000,0
2018-02-06,0.190000,0.200000,0.175000,0.200000,0.200000,508400
2018-02-07,0.200000,0.200000,0.200000,0.200000,0.200000,0
2018-02-08,0.210000,0.210000,0.200000,0.200000,0.200000,14900
2018-02-09,0.200000,0.210000,0.200000,0.210000,0.210000,54000
2018-02-12,0.185000,0.185000,0.185000,0.185000,0.185000,20000
2018-02-13,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-14,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-15,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-16,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-19,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-20,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-21,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-22,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-02-23,0.185000,0.195000,0.185000,0.195000,0.195000,101000
2018-02-26,0.195000,0.195000,0.195000,0.195000,0.195000,0
2018-02-27,0.195000,0.195000,0.195000,0.195000,0.195000,0
2018-02-28,0.195000,0.195000,0.195000,0.195000,0.195000,0
2018-03-01,0.195000,0.195000,0.195000,0.195000,0.195000,0
2018-03-02,0.195000,0.195000,0.195000,0.195000,0.195000,0
2018-03-05,0.195000,0.195000,0.195000,0.195000,0.195000,0
2018-03-06,0.200000,0.200000,0.200000,0.200000,0.200000,25000
2018-03-07,0.210000,0.210000,0.180000,0.185000,0.185000,250000
2018-03-08,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-09,0.185000,0.185000,0.185000,0.185000,0.185000,65000
2018-03-12,0.185000,0.185000,0.185000,0.185000,0.185000,800
2018-03-13,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-14,0.185000,0.185000,0.185000,0.185000,0.185000,30000
2018-03-15,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-16,0.185000,0.185000,0.185000,0.185000,0.185000,10000
2018-03-19,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-20,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-21,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-22,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-23,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-26,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-27,0.185000,0.185000,0.185000,0.185000,0.185000,0
2018-03-28,0.180000,0.180000,0.180000,0.180000,0.180000,43200
2018-03-29,0.180000,0.180000,0.180000,0.180000,0.180000,0
2018-03-30,0.180000,0.180000,0.180000,0.180000,0.180000,0
2018-04-02,0.165000,0.165000,0.165000,0.165000,0.165000,5000
2018-04-03,0.165000,0.165000,0.165000,0.165000,0.165000,0
2018-04-04,0.170000,0.170000,0.170000,0.170000,0.170000,40000
2018-04-05,0.170000,0.170000,0.170000,0.170000,0.170000,0
2018-04-06,0.170000,0.170000,0.170000,0.170000,0.170000,0
2018-04-09,0.170000,0.170000,0.170000,0.170000,0.170000,4500
2018-04-10,0.170000,0.170000,0.170000,0.170000,0.170000,0
2018-04-11,0.170000,0.170000,0.170000,0.170000,0.170000,0
