Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.510000,0.510000,0.510000,0.510000,0.445260,12600
2018-01-03,0.510000,0.510000,0.510000,0.510000,0.445260,26700
2018-01-04,0.510000,0.510000,0.500000,0.510000,0.445260,156400
2018-01-05,0.510000,0.520000,0.510000,0.510000,0.445260,60600
2018-01-08,0.540000,0.565000,0.540000,0.555000,0.484548,394400
2018-01-09,0.560000,0.560000,0.535000,0.535000,0.467086,112300
2018-01-10,0.535000,0.550000,0.530000,0.540000,0.471452,144500
2018-01-11,0.545000,0.550000,0.540000,0.550000,0.480182,62200
2018-01-12,0.550000,0.560000,0.545000,0.550000,0.480182,60100
2018-01-15,0.555000,0.560000,0.550000,0.550000,0.480182,73200
2018-01-16,0.550000,0.555000,0.540000,0.550000,0.480182,58400
2018-01-17,0.540000,0.550000,0.540000,0.540000,0.471452,88000
2018-01-18,0.540000,0.550000,0.540000,0.545000,0.475817,66500
2018-01-19,0.540000,0.550000,0.540000,0.550000,0.480182,11100
2018-01-22,0.545000,0.550000,0.520000,0.550000,0.480182,41400
2018-01-23,0.550000,0.550000,0.550000,0.550000,0.480182,0
2018-01-24,0.550000,0.550000,0.535000,0.550000,0.480182,7000
2018-01-25,0.550000,0.550000,0.550000,0.550000,0.480182,32800
2018-01-26,0.555000,0.560000,0.550000,0.555000,0.484548,114500
2018-01-29,0.550000,0.555000,0.550000,0.555000,0.484548,56000
2018-01-30,0.550000,0.550000,0.550000,0.550000,0.480182,29900
2018-02-02,0.550000,0.550000,0.550000,0.550000,0.480182,0
2018-02-05,0.550000,0.550000,0.550000,0.550000,0.480182,0
2018-02-06,0.540000,0.540000,0.510000,0.510000,0.445260,21600
2018-02-07,0.520000,0.530000,0.520000,0.525000,0.458356,32000
2018-02-08,0.540000,0.540000,0.540000,0.540000,0.471452,6700
2018-02-09,0.535000,0.535000,0.515000,0.530000,0.462721,90000
2018-02-12,0.530000,0.530000,0.530000,0.530000,0.462721,0
