Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.340000,0.370000,0.340000,0.355000,0.355000,33543200
2018-01-03,0.360000,0.375000,0.355000,0.365000,0.365000,24844400
2018-01-04,0.365000,0.370000,0.360000,0.365000,0.365000,10236500
2018-01-05,0.360000,0.375000,0.360000,0.370000,0.370000,10936600
2018-01-08,0.370000,0.375000,0.365000,0.370000,0.370000,13614500
2018-01-09,0.370000,0.400000,0.365000,0.400000,0.400000,76069600
2018-01-10,0.400000,0.405000,0.380000,0.385000,0.385000,44211100
2018-01-11,0.385000,0.390000,0.375000,0.380000,0.380000,16828600
2018-01-12,0.380000,0.395000,0.380000,0.390000,0.390000,32730600
2018-01-15,0.395000,0.410000,0.395000,0.395000,0.395000,72061200
2018-01-16,0.400000,0.400000,0.385000,0.395000,0.395000,13797200
2018-01-17,0.395000,0.395000,0.385000,0.385000,0.385000,4581300
2018-01-18,0.390000,0.390000,0.375000,0.375000,0.375000,6891300
2018-01-19,0.375000,0.385000,0.375000,0.380000,0.380000,9126300
2018-01-22,0.385000,0.395000,0.380000,0.390000,0.390000,18924900
2018-01-23,0.395000,0.400000,0.390000,0.395000,0.395000,11336900
2018-01-24,0.390000,0.400000,0.385000,0.390000,0.390000,9663500
2018-01-25,0.390000,0.400000,0.385000,0.395000,0.395000,18975600
2018-01-26,0.405000,0.440000,0.395000,0.435000,0.435000,249533100
2018-01-29,0.430000,0.435000,0.400000,0.405000,0.405000,109727300
2018-01-30,0.405000,0.415000,0.400000,0.405000,0.405000,61500400
2018-02-02,0.405000,0.420000,0.405000,0.410000,0.410000,37445600
2018-02-05,0.395000,0.400000,0.390000,0.390000,0.390000,44750400
2018-02-06,0.385000,0.385000,0.365000,0.385000,0.385000,85833000
2018-02-07,0.390000,0.400000,0.385000,0.385000,0.385000,28709000
2018-02-08,0.385000,0.405000,0.385000,0.400000,0.400000,28124900
2018-02-09,0.385000,0.395000,0.375000,0.390000,0.390000,58129400
2018-02-12,0.395000,0.400000,0.390000,0.390000,0.390000,14479400
2018-02-13,0.395000,0.395000,0.385000,0.385000,0.385000,23436500
2018-02-14,0.385000,0.395000,0.380000,0.390000,0.390000,20670800
2018-02-15,0.390000,0.395000,0.385000,0.390000,0.390000,7948500
2018-02-16,null,null,null,null,null,null
2018-02-19,0.390000,0.405000,0.390000,0.395000,0.395000,30494200
2018-02-20,0.395000,0.415000,0.390000,0.400000,0.400000,80633300
2018-02-21,0.405000,0.415000,0.405000,0.405000,0.405000,29100100
2018-02-22,0.425000,0.440000,0.410000,0.415000,0.415000,170217700
2018-02-23,0.425000,0.440000,0.415000,0.440000,0.440000,108284700
2018-02-26,0.440000,0.450000,0.430000,0.435000,0.435000,77003800
2018-02-27,0.440000,0.445000,0.430000,0.435000,0.435000,36804900
2018-02-28,0.435000,0.435000,0.415000,0.425000,0.425000,51535300
2018-03-01,0.420000,0.435000,0.420000,0.430000,0.430000,44342500
2018-03-02,0.430000,0.435000,0.420000,0.425000,0.425000,27117500
2018-03-05,0.425000,0.425000,0.405000,0.405000,0.405000,29688600
2018-03-06,0.410000,0.415000,0.405000,0.410000,0.410000,21517000
2018-03-07,0.410000,0.410000,0.385000,0.395000,0.395000,41862400
2018-03-08,0.395000,0.405000,0.390000,0.395000,0.395000,22366600
2018-03-09,0.400000,0.400000,0.390000,0.390000,0.390000,16933300
2018-03-12,0.395000,0.400000,0.390000,0.395000,0.395000,17001800
2018-03-13,0.390000,0.395000,0.390000,0.390000,0.390000,6303900
2018-03-14,0.390000,0.425000,0.390000,0.420000,0.420000,78938700
2018-03-15,0.420000,0.425000,0.410000,0.415000,0.415000,28751700
2018-03-16,0.415000,0.420000,0.410000,0.410000,0.410000,20556200
2018-03-19,0.410000,0.420000,0.405000,0.405000,0.405000,16793900
2018-03-20,0.405000,0.410000,0.400000,0.405000,0.405000,18003300
2018-03-21,0.405000,0.410000,0.395000,0.395000,0.395000,21774000
2018-03-22,0.400000,0.400000,0.390000,0.400000,0.400000,19533600
2018-03-23,0.390000,0.395000,0.385000,0.390000,0.390000,19462500
2018-03-26,0.390000,0.390000,0.375000,0.380000,0.380000,33333900
2018-03-27,0.385000,0.390000,0.380000,0.380000,0.380000,27010100
2018-03-28,0.380000,0.385000,0.375000,0.385000,0.385000,17025900
2018-03-29,0.385000,0.390000,0.380000,0.380000,0.380000,10382700
2018-03-30,0.385000,0.395000,0.380000,0.385000,0.385000,18998300
2018-04-02,0.390000,0.390000,0.380000,0.380000,0.380000,8738200
2018-04-03,0.385000,0.385000,0.375000,0.375000,0.375000,16767900
2018-04-04,0.375000,0.380000,0.340000,0.345000,0.345000,53787900
2018-04-05,0.360000,0.370000,0.355000,0.365000,0.365000,19670100
2018-04-06,0.365000,0.365000,0.350000,0.360000,0.360000,23810200
2018-04-09,0.355000,0.375000,0.355000,0.365000,0.365000,17469200
2018-04-10,0.365000,0.385000,0.365000,0.385000,0.385000,29581500
2018-04-11,0.385000,0.395000,0.385000,0.390000,0.390000,28899300
2018-04-12,0.390000,0.395000,0.380000,0.380000,0.380000,14689300
2018-04-13,0.380000,0.385000,0.380000,0.385000,0.385000,7586500
2018-04-16,0.385000,0.390000,0.380000,0.390000,0.390000,18486700
2018-04-17,0.390000,0.410000,0.390000,0.400000,0.400000,74320600
2018-04-18,0.405000,0.405000,0.395000,0.400000,0.400000,15435200
2018-04-19,0.400000,0.400000,0.390000,0.390000,0.390000,7865900
2018-04-20,0.390000,0.395000,0.380000,0.385000,0.385000,12893600
2018-04-23,0.385000,0.390000,0.375000,0.380000,0.380000,9725700
2018-04-24,0.385000,0.385000,0.375000,0.380000,0.380000,5211600
2018-04-25,0.380000,0.380000,0.375000,0.375000,0.375000,5669100
2018-04-26,0.375000,0.380000,0.375000,0.380000,0.380000,7630000
2018-04-27,0.380000,0.390000,0.375000,0.380000,0.380000,20623000
2018-04-30,0.385000,0.390000,0.380000,0.385000,0.385000,10201700
2018-05-02,0.380000,0.385000,0.375000,0.385000,0.385000,9115000
2018-05-03,0.380000,0.385000,0.375000,0.380000,0.380000,4912900
2018-05-04,0.380000,0.380000,0.375000,0.375000,0.375000,3585200
2018-05-07,0.375000,0.380000,0.370000,0.375000,0.375000,12071700
2018-05-08,0.375000,0.380000,0.370000,0.375000,0.375000,12429000
2018-05-14,0.370000,0.400000,0.360000,0.390000,0.390000,38464800
2018-05-15,0.390000,0.390000,0.380000,0.380000,0.380000,11449800
2018-05-16,0.385000,0.385000,0.375000,0.380000,0.380000,9712600
2018-05-17,0.380000,0.380000,0.370000,0.375000,0.375000,8144800
2018-05-18,0.375000,0.375000,0.365000,0.370000,0.370000,12767200
2018-05-21,0.370000,0.380000,0.365000,0.375000,0.375000,14199200
2018-05-22,0.370000,0.385000,0.370000,0.380000,0.380000,10760900
2018-05-23,0.400000,0.400000,0.375000,0.375000,0.375000,58156800
2018-05-24,0.380000,0.385000,0.365000,0.375000,0.375000,28400300
2018-05-25,0.375000,0.380000,0.370000,0.370000,0.370000,7693900
2018-05-28,0.375000,0.380000,0.370000,0.375000,0.375000,9548800
2018-05-30,0.375000,0.375000,0.375000,0.375000,0.375000,0
2018-05-31,0.360000,0.360000,0.360000,0.360000,0.360000,0
2018-06-01,0.360000,0.365000,0.355000,0.360000,0.360000,12015700
2018-06-04,0.360000,0.360000,0.355000,0.360000,0.360000,6361700
2018-06-05,0.360000,0.365000,0.355000,0.365000,0.365000,20119600
2018-06-06,0.365000,0.375000,0.360000,0.365000,0.365000,21198800
2018-06-07,0.365000,0.375000,0.360000,0.375000,0.375000,38972700
2018-06-08,0.380000,0.380000,0.365000,0.370000,0.370000,5188500
2018-06-11,0.375000,0.375000,0.365000,0.370000,0.370000,3663100
2018-06-12,0.370000,0.370000,0.360000,0.365000,0.365000,9330700
2018-06-13,0.360000,0.365000,0.360000,0.365000,0.365000,2111900
2018-06-14,0.365000,0.365000,0.360000,0.360000,0.360000,3192200
2018-06-18,0.360000,0.370000,0.360000,0.370000,0.370000,11309700
2018-06-19,0.365000,0.370000,0.355000,0.355000,0.355000,6724300
2018-06-20,0.360000,0.365000,0.360000,0.365000,0.365000,3626200
2018-06-21,0.360000,0.360000,0.355000,0.355000,0.355000,6362000
2018-06-22,0.360000,0.360000,0.355000,0.355000,0.355000,5048800
2018-06-25,0.355000,0.360000,0.350000,0.355000,0.355000,11323300
2018-06-26,0.355000,0.355000,0.345000,0.350000,0.350000,9550700
2018-06-27,0.350000,0.355000,0.340000,0.340000,0.340000,18220000
2018-06-28,0.340000,0.350000,0.340000,0.345000,0.345000,7891800
2018-06-29,0.345000,0.350000,0.340000,0.340000,0.340000,7251800
2018-07-02,0.340000,0.350000,0.340000,0.345000,0.345000,5340400
2018-07-03,0.345000,0.350000,0.340000,0.345000,0.345000,6322300
2018-07-04,0.350000,0.350000,0.340000,0.345000,0.345000,6781100
2018-07-05,0.345000,0.350000,0.345000,0.350000,0.350000,2981400
2018-07-06,0.350000,0.350000,0.340000,0.345000,0.345000,3478000
2018-07-09,0.340000,0.345000,0.340000,0.340000,0.340000,16005900
2018-07-10,0.345000,0.345000,0.340000,0.340000,0.340000,2016700
2018-07-11,0.340000,0.340000,0.335000,0.335000,0.335000,2595800
2018-07-12,0.335000,0.345000,0.335000,0.345000,0.345000,12178800
2018-07-13,0.345000,0.355000,0.340000,0.340000,0.340000,24491300
2018-07-16,0.340000,0.350000,0.340000,0.345000,0.345000,14457400
2018-07-17,0.350000,0.355000,0.345000,0.355000,0.355000,12217300
2018-07-18,0.355000,0.360000,0.350000,0.355000,0.355000,8820800
2018-07-19,0.360000,0.360000,0.350000,0.355000,0.355000,6376000
2018-07-20,0.360000,0.385000,0.355000,0.380000,0.380000,55422400
2018-07-23,0.370000,0.380000,0.365000,0.370000,0.370000,47013900
2018-07-24,0.370000,0.370000,0.355000,0.360000,0.360000,20631200
2018-07-25,0.360000,0.360000,0.355000,0.360000,0.360000,8781100
2018-07-26,0.360000,0.365000,0.355000,0.360000,0.360000,11172900
2018-07-27,0.365000,0.365000,0.355000,0.360000,0.360000,5378700
2018-07-30,0.365000,0.375000,0.360000,0.370000,0.370000,17338500
2018-07-31,0.370000,0.375000,0.365000,0.370000,0.370000,9521700
2018-08-01,0.370000,0.375000,0.370000,0.375000,0.375000,2573700
2018-08-02,0.375000,0.375000,0.365000,0.365000,0.365000,4372300
2018-08-03,0.370000,0.375000,0.365000,0.375000,0.375000,5882600
2018-08-06,0.370000,0.375000,0.365000,0.370000,0.370000,4497300
2018-08-07,0.370000,0.375000,0.370000,0.370000,0.370000,3272300
2018-08-08,0.370000,0.375000,0.365000,0.365000,0.365000,3328800
2018-08-09,0.365000,0.365000,0.360000,0.360000,0.360000,8271300
2018-08-10,0.360000,0.370000,0.360000,0.360000,0.360000,11972300
2018-08-13,0.360000,0.365000,0.355000,0.360000,0.360000,3751000
2018-08-14,0.360000,0.360000,0.355000,0.355000,0.355000,4813900
2018-08-15,0.360000,0.360000,0.355000,0.355000,0.355000,4941900
2018-08-16,0.355000,0.360000,0.350000,0.350000,0.350000,14885400
2018-08-17,0.355000,0.360000,0.350000,0.355000,0.355000,28164600
2018-08-20,0.355000,0.360000,0.350000,0.355000,0.355000,3412700
2018-08-21,0.355000,0.355000,0.350000,0.350000,0.350000,6156300
2018-08-23,0.355000,0.355000,0.345000,0.345000,0.345000,19640400
2018-08-24,0.350000,0.350000,0.340000,0.340000,0.340000,16052600
2018-08-27,0.345000,0.350000,0.340000,0.340000,0.340000,8735600
2018-08-28,0.345000,0.350000,0.340000,0.350000,0.350000,9614900
2018-08-29,0.345000,0.345000,0.340000,0.340000,0.340000,11445100
2018-08-30,0.345000,0.345000,0.335000,0.335000,0.335000,10615600
2018-09-03,0.320000,0.320000,0.305000,0.310000,0.310000,36630600
2018-09-04,0.315000,0.315000,0.305000,0.315000,0.315000,12543300
2018-09-05,0.315000,0.315000,0.305000,0.305000,0.305000,9214300
2018-09-06,0.305000,0.310000,0.300000,0.300000,0.300000,23902800
2018-09-07,0.300000,0.305000,0.290000,0.290000,0.290000,19104500
2018-09-12,0.290000,0.295000,0.270000,0.280000,0.280000,33873700
2018-09-13,0.285000,0.290000,0.280000,0.290000,0.290000,10143700
2018-09-14,0.290000,0.295000,0.280000,0.280000,0.280000,15152700
2018-09-18,0.285000,0.290000,0.280000,0.290000,0.290000,18607400
2018-09-19,0.290000,0.290000,0.280000,0.285000,0.285000,25030300
