Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.445000,0.500000,0.445000,0.470000,0.458638,153300
2018-01-03,0.470000,0.470000,0.470000,0.470000,0.458638,0
2018-01-04,0.475000,0.495000,0.475000,0.495000,0.483034,40100
2018-01-05,0.495000,0.495000,0.495000,0.495000,0.483034,0
2018-01-08,0.500000,0.500000,0.445000,0.490000,0.478155,258500
2018-01-09,0.525000,0.540000,0.485000,0.485000,0.473276,33100
2018-01-10,0.485000,0.485000,0.485000,0.485000,0.473276,0
2018-01-11,0.485000,0.485000,0.485000,0.485000,0.473276,0
2018-01-12,0.475000,0.480000,0.475000,0.475000,0.463517,76200
2018-01-15,0.475000,0.475000,0.460000,0.460000,0.448880,17800
2018-01-16,0.455000,0.455000,0.455000,0.455000,0.444001,39500
2018-01-17,0.455000,0.455000,0.455000,0.455000,0.444001,0
2018-01-18,0.455000,0.455000,0.455000,0.455000,0.444001,0
2018-01-19,0.455000,0.455000,0.455000,0.455000,0.444001,0
2018-01-22,0.455000,0.455000,0.455000,0.455000,0.444001,0
2018-01-23,0.455000,0.455000,0.455000,0.455000,0.444001,0
2018-01-24,0.430000,0.430000,0.430000,0.430000,0.419605,2000
2018-01-25,0.430000,0.430000,0.430000,0.430000,0.419605,40500
2018-01-26,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-01-29,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-01-30,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-02,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-05,0.470000,0.470000,0.470000,0.470000,0.458638,5800
2018-02-06,0.450000,0.450000,0.450000,0.450000,0.439122,60000
2018-02-07,0.450000,0.450000,0.450000,0.450000,0.439122,0
2018-02-08,0.430000,0.430000,0.430000,0.430000,0.419605,10000
2018-02-09,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-12,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-13,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-14,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-15,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-16,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-19,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-20,0.430000,0.430000,0.430000,0.430000,0.419605,0
2018-02-21,0.410000,0.415000,0.410000,0.415000,0.404968,105800
2018-02-22,0.415000,0.415000,0.415000,0.415000,0.404968,0
2018-02-23,0.415000,0.415000,0.415000,0.415000,0.404968,0
2018-02-26,0.415000,0.415000,0.415000,0.415000,0.404968,0
2018-02-27,0.405000,0.405000,0.405000,0.405000,0.395209,3000
2018-02-28,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-01,0.405000,0.405000,0.405000,0.405000,0.395209,1500
2018-03-02,0.405000,0.405000,0.405000,0.405000,0.395209,3000
2018-03-05,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-06,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-07,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-08,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-09,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-12,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-13,0.405000,0.405000,0.405000,0.405000,0.395209,0
2018-03-14,0.380000,0.380000,0.380000,0.380000,0.370814,12100
2018-03-15,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-16,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-19,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-20,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-21,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-22,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-23,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-26,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-27,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-28,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-29,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-03-30,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-02,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-03,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-04,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-05,0.380000,0.380000,0.380000,0.380000,0.370814,10000
2018-04-06,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-09,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-10,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-11,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-12,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-13,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-16,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-17,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-18,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-19,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-20,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-23,0.380000,0.380000,0.380000,0.380000,0.370814,7500
2018-04-24,0.380000,0.380000,0.380000,0.380000,0.370814,10000
2018-04-25,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-26,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-27,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-04-30,0.380000,0.380000,0.380000,0.380000,0.370814,12000
2018-05-02,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-03,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-04,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-07,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-08,0.380000,0.380000,0.380000,0.380000,0.370814,24000
2018-05-14,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-15,0.380000,0.380000,0.380000,0.380000,0.370814,45000
2018-05-16,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-17,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-18,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-21,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-22,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-23,0.380000,0.380000,0.380000,0.380000,0.370814,7500
2018-05-24,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-25,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-28,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-30,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-05-31,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-01,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-04,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-05,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-06,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-07,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-08,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-11,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-12,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-13,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-14,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-18,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-19,0.380000,0.380000,0.380000,0.380000,0.370814,0
2018-06-20,0.400000,0.400000,0.400000,0.400000,0.390330,5000
2018-06-21,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-06-22,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-06-25,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-06-26,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-06-27,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-06-28,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-06-29,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-02,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-03,0.350000,0.350000,0.350000,0.350000,0.341539,9000
2018-07-04,0.350000,0.350000,0.350000,0.350000,0.341539,0
2018-07-05,0.350000,0.350000,0.350000,0.350000,0.341539,0
2018-07-06,0.350000,0.350000,0.350000,0.350000,0.341539,0
2018-07-09,0.350000,0.350000,0.350000,0.350000,0.341539,0
2018-07-10,0.350000,0.350000,0.350000,0.350000,0.341539,0
2018-07-11,0.350000,0.350000,0.350000,0.350000,0.341539,0
2018-07-12,0.350000,0.350000,0.350000,0.350000,0.341539,0
2018-07-13,0.400000,0.400000,0.400000,0.400000,0.390330,28900
2018-07-16,0.400000,0.400000,0.400000,0.400000,0.390330,8000
2018-07-17,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-18,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-19,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-20,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-23,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-24,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-25,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-26,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-27,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-30,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-07-31,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-08-01,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-08-02,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-08-03,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-08-06,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-08-07,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-08-08,0.420000,0.420000,0.420000,0.420000,0.409847,1000
2018-08-09,0.420000,0.420000,0.420000,0.420000,0.409847,0
2018-08-10,0.420000,0.420000,0.420000,0.420000,0.409847,0
2018-08-13,0.495000,0.495000,0.495000,0.495000,0.483034,1000
2018-08-14,0.495000,0.495000,0.495000,0.495000,0.483034,0
2018-08-15,0.415000,0.430000,0.415000,0.430000,0.419605,23000
2018-08-16,0.400000,0.400000,0.400000,0.400000,0.390330,1500
2018-08-17,0.400000,0.400000,0.400000,0.400000,0.390330,0
2018-08-20,0.400000,0.400000,0.400000,0.400000,0.390330,0
