Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,1.496360,1.506010,1.486700,1.496360,1.445097,134453
2018-01-03,1.486700,1.496360,1.477050,1.477050,1.426448,172468
2018-01-04,1.477050,1.486700,1.467390,1.477050,1.426448,124923
2018-01-05,1.477050,1.486700,1.467390,1.486700,1.435768,120883
2018-01-08,1.486700,1.496360,1.486700,1.486700,1.435768,127098
2018-01-09,1.486700,1.486700,1.467390,1.486700,1.435768,157345
2018-01-10,1.467390,1.486700,1.457740,1.486700,1.435768,157967
2018-01-11,1.477050,1.486700,1.477050,1.486700,1.435768,142740
2018-01-12,1.486700,1.496360,1.477050,1.486700,1.435768,113632
2018-01-15,1.486700,1.486700,1.448090,1.467390,1.417119,339758
2018-01-16,1.467390,1.477050,1.457740,1.477050,1.426448,131345
2018-01-17,1.477050,1.506010,1.467390,1.506010,1.454416,283304
2018-01-18,1.496360,1.506010,1.496360,1.506010,1.454416,256165
2018-01-19,1.496360,1.496360,1.486700,1.496360,1.445097,183656
2018-01-22,1.515660,1.525320,1.496360,1.506010,1.454416,205098
2018-01-23,1.506010,1.506010,1.448090,1.467390,1.417119,461160
2018-01-24,1.496360,1.496360,1.467390,1.467390,1.417119,283408
2018-01-25,1.457740,1.477050,1.448090,1.467390,1.417119,457223
2018-01-26,1.457740,1.486700,1.448090,1.486700,1.435768,430084
2018-01-29,1.486700,1.496360,1.448090,1.496360,1.445097,416204
2018-01-30,1.496360,1.515660,1.486700,1.506010,1.454416,626688
2018-02-02,1.457740,1.506010,1.457740,1.506010,1.454416,232858
2018-02-05,1.506010,1.515660,1.486700,1.515660,1.463736,421487
2018-02-06,1.448090,1.477050,1.438430,1.477050,1.426448,343073
2018-02-07,1.457740,1.496360,1.448090,1.486700,1.435768,140564
2018-02-08,1.486700,1.496360,1.477050,1.477050,1.426448,114772
2018-02-09,1.457740,1.486700,1.457740,1.486700,1.435768,184899
2018-02-12,1.477050,1.486700,1.448090,1.467390,1.417119,289209
2018-02-13,1.477050,1.477050,1.448090,1.477050,1.426448,129274
2018-02-14,1.477050,1.486700,1.438430,1.448090,1.398481,727062
2018-02-15,1.448090,1.457740,1.448090,1.448090,1.398481,305161
2018-02-16,null,null,null,null,null,null
2018-02-19,1.438430,1.457740,1.438430,1.448090,1.398481,289830
2018-02-20,1.448090,1.448090,1.438430,1.448090,1.398481,263623
2018-02-21,1.448090,1.457740,1.438430,1.448090,1.398481,239591
2018-02-22,1.457740,1.477050,1.457740,1.467390,1.417119,268388
2018-02-23,1.467390,1.467390,1.457740,1.467390,1.417119,153305
2018-02-26,1.477050,1.477050,1.457740,1.477050,1.426448,137457
2018-02-27,1.477050,1.477050,1.457740,1.477050,1.426448,128548
2018-02-28,1.467390,1.477050,1.467390,1.467390,1.417119,122023
2018-03-01,1.457740,1.457740,1.448090,1.457740,1.407800,276571
2018-03-02,1.419120,1.457740,1.419120,1.457740,1.407800,131034
2018-03-05,1.457740,1.457740,1.438430,1.448090,1.398481,170190
2018-03-06,1.448090,1.448090,1.448090,1.448090,1.398481,207
2018-03-07,1.448090,1.457740,1.399820,1.448090,1.398481,236173
2018-03-08,1.448090,1.448090,1.448090,1.448090,1.398481,0
2018-03-09,1.448090,1.457740,1.428780,1.428780,1.379832,27346
2018-03-12,1.457740,1.457740,1.419120,1.457740,1.407800,61529
2018-03-13,1.448090,1.448090,1.419120,1.428780,1.379832,32836
2018-03-14,1.428780,1.428780,1.419120,1.419120,1.370503,32629
2018-03-15,1.419120,1.448090,1.390160,1.448090,1.398481,66190
2018-03-16,1.438430,1.448090,1.438430,1.448090,1.398481,44334
2018-03-19,1.428780,1.457740,1.419120,1.457740,1.407800,50342
2018-03-20,1.448090,1.457740,1.448090,1.448090,1.398481,140357
2018-03-21,1.438430,1.457740,1.428780,1.457740,1.407800,36047
2018-03-22,1.419120,1.448090,1.419120,1.448090,1.398481,57075
2018-03-23,1.438430,1.448090,1.438430,1.448090,1.398481,48063
2018-03-26,1.448090,1.448090,1.438430,1.448090,1.398481,47545
2018-03-27,1.419120,1.457740,1.419120,1.457740,1.407800,45991
2018-03-28,1.448090,1.457740,1.438430,1.457740,1.407800,29521
2018-03-29,1.448090,1.457740,1.438430,1.448090,1.398481,218771
2018-03-30,1.448090,1.448090,1.438430,1.448090,1.398481,25689
2018-04-02,1.448090,1.448090,1.438430,1.448090,1.398481,42055
2018-04-03,1.448090,1.448090,1.428780,1.448090,1.398481,142429
2018-04-04,1.438430,1.438430,1.419120,1.438430,1.389151,77377
2018-04-05,1.419120,1.438430,1.419120,1.428780,1.379832,31282
2018-04-06,1.419120,1.448090,1.419120,1.448090,1.398481,253783
2018-04-09,1.448090,1.448090,1.438430,1.448090,1.398481,137664
2018-04-10,1.438430,1.457740,1.438430,1.448090,1.398481,43194
2018-04-11,1.438430,1.448090,1.428780,1.448090,1.398481,91569
2018-04-12,1.438430,1.457740,1.438430,1.457740,1.407800,44852
2018-04-13,1.448090,1.457740,1.448090,1.457740,1.407800,61736
2018-04-16,1.448090,1.448090,1.428780,1.428780,1.379832,109074
2018-04-17,1.448090,1.457740,1.428780,1.457740,1.407800,28589
2018-04-18,1.457740,1.457740,1.438430,1.457740,1.407800,19059
2018-04-19,1.448090,1.448090,1.438430,1.448090,1.398481,198365
2018-04-20,1.438430,1.448090,1.438430,1.448090,1.398481,160245
2018-04-23,1.438430,1.448090,1.438430,1.438430,1.389151,133210
2018-04-24,1.438430,1.438430,1.419120,1.438430,1.389151,184381
2018-04-25,1.438430,1.438430,1.438430,1.438430,1.389151,125959
2018-04-26,1.438430,1.457740,1.419120,1.457740,1.407800,156827
2018-04-27,1.448090,1.457740,1.448090,1.448090,1.398481,125648
2018-04-30,1.438430,1.467390,1.438430,1.467390,1.417119,161281
2018-05-02,1.448090,1.477050,1.419120,1.477050,1.426448,391447
2018-05-03,1.438430,1.477050,1.438430,1.467390,1.417119,8390
2018-05-04,1.467390,1.467390,1.428780,1.448090,1.398481,42884
2018-05-07,1.452590,1.472220,1.452590,1.472220,1.448346,10290
2018-05-08,1.452590,1.501670,1.452590,1.501670,1.477318,77230
2018-05-14,1.501670,1.521300,1.501670,1.511480,1.486969,744283
2018-05-15,1.501670,1.511480,1.482040,1.511480,1.486969,76924
2018-05-16,1.472220,1.511480,1.472220,1.511480,1.486969,20988
2018-05-17,1.511480,1.531110,1.511480,1.531110,1.506281,2043237
2018-05-18,1.531110,1.540930,1.521300,1.521300,1.496630,76415
2018-05-21,1.472220,1.531110,1.472220,1.531110,1.506281,1068894
2018-05-22,1.521300,1.531110,1.521300,1.521300,1.496630,39124
2018-05-23,1.521300,1.521300,1.452590,1.452590,1.429034,1019071
2018-05-24,1.462410,1.501670,1.462410,1.501670,1.477318,28732
2018-05-25,1.432960,1.501670,1.423150,1.482040,1.458006,462769
2018-05-28,1.442780,1.472220,1.423150,1.472220,1.448346,322879
2018-05-30,1.472220,1.472220,1.472220,1.472220,1.448346,0
2018-05-31,1.472220,1.472220,1.472220,1.472220,1.448346,0
2018-06-01,1.432960,1.482040,1.432960,1.482040,1.458006,160369
2018-06-04,1.442780,1.472220,1.432960,1.472220,1.448346,164241
2018-06-05,1.462410,1.472220,1.442780,1.472220,1.448346,192973
2018-06-06,1.472220,1.472220,1.442780,1.462410,1.438695,496494
2018-06-07,1.462410,1.472220,1.452590,1.472220,1.448346,128886
2018-06-08,1.462410,1.472220,1.452590,1.472220,1.448346,358743
2018-06-11,1.462410,1.472220,1.462410,1.472220,1.448346,50128
