Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.800000,0.800000,0.800000,0.800000,0.754493,0
2018-01-03,0.760000,0.760000,0.755000,0.755000,0.712053,32600
2018-01-04,0.755000,0.755000,0.755000,0.755000,0.712053,0
2018-01-05,0.755000,0.755000,0.755000,0.755000,0.712053,0
2018-01-08,0.760000,0.780000,0.760000,0.760000,0.716769,6100
2018-01-09,0.760000,0.760000,0.760000,0.760000,0.716769,10600
2018-01-10,0.760000,0.790000,0.730000,0.790000,0.745062,8800
2018-01-11,0.790000,0.790000,0.790000,0.790000,0.745062,0
2018-01-12,0.790000,0.790000,0.790000,0.790000,0.745062,0
2018-01-15,0.790000,0.790000,0.790000,0.790000,0.745062,0
2018-01-16,0.790000,0.790000,0.790000,0.790000,0.745062,0
2018-01-17,0.750000,0.790000,0.750000,0.790000,0.745062,16100
2018-01-18,0.790000,0.790000,0.790000,0.790000,0.745062,0
2018-01-19,0.785000,0.790000,0.785000,0.790000,0.745062,13100
2018-01-22,0.790000,0.790000,0.790000,0.790000,0.745062,0
2018-01-23,0.750000,0.750000,0.750000,0.750000,0.707337,14000
2018-01-24,0.775000,0.775000,0.775000,0.775000,0.730915,30000
2018-01-25,0.750000,0.775000,0.750000,0.775000,0.730915,10000
2018-01-26,0.755000,0.775000,0.755000,0.760000,0.716769,54000
2018-01-29,0.760000,0.760000,0.760000,0.760000,0.716769,0
2018-01-30,0.760000,0.760000,0.760000,0.760000,0.716769,0
2018-02-02,0.760000,0.760000,0.760000,0.760000,0.716769,0
2018-02-05,0.760000,0.760000,0.760000,0.760000,0.716769,0
2018-02-06,0.685000,0.740000,0.685000,0.735000,0.693191,21000
2018-02-07,0.735000,0.735000,0.735000,0.735000,0.693191,0
2018-02-08,0.735000,0.735000,0.735000,0.735000,0.693191,0
2018-02-09,0.700000,0.780000,0.700000,0.780000,0.735631,1500
2018-02-12,0.780000,0.780000,0.780000,0.780000,0.735631,0
2018-02-13,0.780000,0.780000,0.780000,0.780000,0.735631,0
2018-02-14,0.715000,0.775000,0.715000,0.775000,0.730915,21500
2018-02-15,0.735000,0.780000,0.725000,0.730000,0.688475,108000
