Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.900000,1.000000,0.900000,1.000000,1.000000,440350
2018-01-03,1.000000,1.000000,0.900000,0.900000,0.900000,769850
2018-01-04,0.900000,1.000000,0.900000,1.000000,1.000000,1333330
2018-01-05,1.000000,1.000000,0.900000,1.000000,1.000000,232455
2018-01-08,0.900000,1.100000,0.900000,1.000000,1.000000,2079860
2018-01-09,1.100000,1.100000,1.000000,1.000000,1.000000,782435
2018-01-10,1.000000,1.100000,1.000000,1.000000,1.000000,258550
2018-01-11,1.000000,1.000000,1.000000,1.000000,1.000000,293325
2018-01-12,1.000000,1.000000,0.900000,1.000000,1.000000,46650
2018-01-15,1.000000,1.200000,1.000000,1.100000,1.100000,3098140
2018-01-16,1.100000,1.300000,1.100000,1.200000,1.200000,12716365
2018-01-17,1.200000,1.300000,1.100000,1.200000,1.200000,6683740
2018-01-18,1.200000,1.300000,1.100000,1.100000,1.100000,2553975
2018-01-19,1.200000,1.200000,1.100000,1.100000,1.100000,772270
2018-01-22,1.100000,1.200000,1.100000,1.100000,1.100000,1100820
2018-01-23,1.100000,1.200000,1.100000,1.100000,1.100000,601445
2018-01-24,1.100000,1.200000,1.000000,1.000000,1.000000,899345
2018-01-25,1.100000,1.100000,1.000000,1.100000,1.100000,704405
2018-01-26,1.100000,1.100000,1.000000,1.100000,1.100000,115705
2018-01-29,1.100000,1.200000,1.000000,1.100000,1.100000,1939685
2018-01-30,1.100000,1.200000,1.000000,1.100000,1.100000,1510520
2018-02-02,1.100000,1.200000,1.100000,1.100000,1.100000,1241575
2018-02-05,1.100000,1.100000,1.000000,1.100000,1.100000,211850
2018-02-06,1.000000,1.100000,1.000000,1.000000,1.000000,944330
2018-02-07,1.000000,1.100000,1.000000,1.000000,1.000000,177100
2018-02-08,1.000000,1.100000,1.000000,1.100000,1.100000,215705
2018-02-09,1.000000,1.100000,1.000000,1.100000,1.100000,281835
2018-02-12,1.100000,1.100000,1.000000,1.000000,1.000000,197135
2018-02-13,1.000000,1.100000,1.000000,1.100000,1.100000,407260
2018-02-14,1.000000,1.100000,1.000000,1.000000,1.000000,573110
2018-02-15,1.000000,1.000000,1.000000,1.000000,1.000000,640775
2018-02-16,null,null,null,null,null,null
2018-02-19,1.000000,1.100000,1.000000,1.000000,1.000000,459305
2018-02-20,1.000000,1.100000,1.000000,1.000000,1.000000,1235700
2018-02-21,1.000000,1.000000,1.000000,1.000000,1.000000,197600
2018-02-22,1.000000,1.000000,1.000000,1.000000,1.000000,163330
2018-02-23,1.000000,1.100000,1.000000,1.100000,1.100000,544435
2018-02-26,1.100000,1.100000,1.000000,1.000000,1.000000,123450
2018-02-27,1.000000,1.000000,1.000000,1.000000,1.000000,189865
2018-02-28,1.000000,1.100000,1.000000,1.000000,1.000000,1036205
2018-03-01,1.000000,1.100000,1.000000,1.100000,1.100000,717225
2018-03-02,1.000000,1.000000,1.000000,1.000000,1.000000,170500
2018-03-05,1.000000,1.000000,1.000000,1.000000,1.000000,262100
2018-03-06,1.000000,1.100000,1.000000,1.000000,1.000000,88855
2018-03-07,1.000000,1.000000,1.000000,1.000000,1.000000,499555
2018-03-08,1.000000,1.000000,1.000000,1.000000,1.000000,320730
2018-03-09,1.000000,1.000000,1.000000,1.000000,1.000000,237410
2018-03-12,1.000000,1.000000,1.000000,1.000000,1.000000,323250
2018-03-13,1.000000,1.100000,1.000000,1.000000,1.000000,218585
2018-03-14,1.000000,1.100000,0.900000,1.000000,1.000000,89835
2018-03-15,1.000000,1.000000,0.900000,0.900000,0.900000,182775
2018-03-16,0.900000,1.000000,0.900000,0.900000,0.900000,33960
2018-03-19,1.000000,1.000000,0.900000,1.000000,1.000000,38350
2018-03-20,1.000000,1.000000,0.900000,1.000000,1.000000,759340
2018-03-21,1.000000,1.000000,0.900000,1.000000,1.000000,279425
2018-03-22,0.900000,1.000000,0.900000,1.000000,1.000000,2700
2018-03-23,1.000000,1.000000,0.800000,0.900000,0.900000,11496695
2018-03-26,1.000000,1.000000,0.900000,1.000000,1.000000,2370305
2018-03-27,1.000000,1.000000,0.900000,1.000000,1.000000,2969575
2018-03-28,0.900000,1.000000,0.900000,1.000000,1.000000,397000
2018-03-29,1.000000,1.000000,0.900000,0.900000,0.900000,1216455
2018-03-30,0.900000,0.900000,0.800000,0.900000,0.900000,917890
2018-04-02,0.900000,1.000000,0.800000,1.000000,1.000000,318870
2018-04-03,0.900000,0.900000,0.800000,0.900000,0.900000,758320
2018-04-04,0.800000,0.900000,0.700000,0.800000,0.800000,1826645
2018-04-05,0.800000,0.900000,0.700000,0.900000,0.900000,1089895
2018-04-06,0.800000,0.900000,0.800000,0.900000,0.900000,155275
2018-04-09,0.800000,0.900000,0.800000,0.900000,0.900000,31225
2018-04-10,0.800000,1.000000,0.800000,0.900000,0.900000,2053025
2018-04-11,0.900000,1.000000,0.900000,0.900000,0.900000,2663940
2018-04-12,0.900000,0.900000,0.800000,0.900000,0.900000,841500
2018-04-13,0.900000,1.000000,0.900000,1.000000,1.000000,1131200
2018-04-16,0.900000,1.000000,0.900000,1.000000,1.000000,1330655
2018-04-17,0.900000,1.000000,0.900000,1.000000,1.000000,1137150
2018-04-18,1.000000,1.000000,0.900000,1.000000,1.000000,1129960
2018-04-19,1.000000,1.000000,0.900000,1.000000,1.000000,1175790
2018-04-20,0.900000,1.000000,0.900000,1.000000,1.000000,689965
2018-04-23,0.900000,1.000000,0.900000,0.900000,0.900000,813830
2018-04-24,0.900000,1.000000,0.900000,1.000000,1.000000,1235225
2018-04-25,0.900000,0.900000,0.800000,0.900000,0.900000,377105
2018-04-26,0.900000,1.000000,0.800000,1.000000,1.000000,619765
2018-04-27,0.900000,1.000000,0.900000,1.000000,1.000000,525050
2018-04-30,0.900000,0.900000,0.900000,0.900000,0.900000,92670
2018-05-02,0.900000,1.000000,0.900000,0.900000,0.900000,214230
2018-05-03,0.900000,1.000000,0.900000,0.900000,0.900000,195500
2018-05-04,0.900000,0.900000,0.900000,0.900000,0.900000,154525
2018-05-07,0.900000,0.900000,0.800000,0.900000,0.900000,142830
2018-05-08,0.900000,0.900000,0.900000,0.900000,0.900000,33000
2018-05-14,0.900000,1.000000,0.900000,1.000000,1.000000,342950
2018-05-15,0.900000,1.000000,0.900000,0.900000,0.900000,156320
2018-05-16,1.000000,1.000000,0.900000,1.000000,1.000000,10355
2018-05-17,0.900000,1.000000,0.900000,0.900000,0.900000,47125
2018-05-18,1.000000,1.000000,0.900000,0.900000,0.900000,564450
2018-05-21,0.900000,1.000000,0.900000,1.000000,1.000000,63975
2018-05-22,1.000000,1.000000,0.900000,1.000000,1.000000,561075
2018-05-23,0.900000,1.000000,0.900000,1.000000,1.000000,107810
2018-05-24,0.900000,1.000000,0.900000,1.000000,1.000000,218995
2018-05-25,0.900000,0.900000,0.900000,0.900000,0.900000,202290
2018-05-28,1.000000,1.000000,0.900000,0.900000,0.900000,198655
2018-05-30,0.900000,0.900000,0.900000,0.900000,0.900000,0
2018-05-31,0.900000,0.900000,0.900000,0.900000,0.900000,104110
2018-06-01,0.900000,0.900000,0.900000,0.900000,0.900000,144585
2018-06-04,0.900000,0.900000,0.900000,0.900000,0.900000,152500
2018-06-05,0.900000,1.000000,0.900000,1.000000,1.000000,424225
2018-06-06,1.000000,1.000000,0.900000,0.900000,0.900000,42925
2018-06-07,0.900000,0.900000,0.900000,0.900000,0.900000,119175
2018-06-08,0.900000,1.000000,0.900000,0.900000,0.900000,122065
2018-06-11,0.900000,0.900000,0.900000,0.900000,0.900000,237950
2018-06-12,0.900000,0.900000,0.900000,0.900000,0.900000,125860
2018-06-13,0.900000,0.900000,0.900000,0.900000,0.900000,141620
2018-06-14,0.900000,0.900000,0.900000,0.900000,0.900000,250
2018-06-18,0.800000,0.900000,0.800000,0.900000,0.900000,359610
2018-06-19,0.900000,0.900000,0.900000,0.900000,0.900000,158230
2018-06-20,0.800000,0.900000,0.800000,0.800000,0.800000,27500
2018-06-21,0.900000,0.900000,0.800000,0.900000,0.900000,11775
2018-06-22,0.800000,0.900000,0.800000,0.900000,0.900000,18290
2018-06-25,0.800000,0.800000,0.800000,0.800000,0.800000,43850
2018-06-26,0.800000,1.000000,0.800000,1.000000,1.000000,448420
2018-06-27,0.900000,1.000000,0.900000,1.000000,1.000000,164450
2018-06-28,0.900000,1.000000,0.900000,1.000000,1.000000,197500
2018-06-29,0.900000,1.000000,0.900000,1.000000,1.000000,107700
2018-07-02,0.900000,1.000000,0.900000,1.000000,1.000000,168420
2018-07-03,0.900000,1.000000,0.900000,1.000000,1.000000,177250
2018-07-04,1.000000,1.000000,0.900000,1.000000,1.000000,14500
2018-07-05,0.900000,1.000000,0.900000,1.000000,1.000000,50010
2018-07-06,0.900000,0.900000,0.900000,0.900000,0.900000,10080
2018-07-09,0.900000,0.900000,0.900000,0.900000,0.900000,40000
2018-07-10,0.900000,1.000000,0.900000,0.900000,0.900000,44550
2018-07-11,0.900000,1.000000,0.900000,1.000000,1.000000,42740
2018-07-12,1.000000,1.000000,0.900000,1.000000,1.000000,18615
2018-07-13,0.900000,1.000000,0.900000,1.000000,1.000000,60000
2018-07-16,1.000000,1.000000,0.900000,1.000000,1.000000,48500
2018-07-17,0.900000,1.000000,0.900000,0.900000,0.900000,5940
2018-07-18,0.900000,1.000000,0.900000,1.000000,1.000000,80695
2018-07-19,1.000000,1.000000,0.900000,0.900000,0.900000,21530
2018-07-20,1.000000,1.000000,0.900000,1.000000,1.000000,31850
2018-07-23,1.000000,1.000000,0.900000,0.900000,0.900000,116790
2018-07-24,1.000000,1.000000,0.900000,0.900000,0.900000,61835
2018-07-25,1.000000,1.000000,0.900000,1.000000,1.000000,14850
2018-07-26,0.900000,1.000000,0.900000,0.900000,0.900000,42675
2018-07-27,0.900000,0.900000,0.900000,0.900000,0.900000,48500
2018-07-30,1.000000,1.000000,0.900000,1.000000,1.000000,90505
2018-07-31,0.900000,0.900000,0.900000,0.900000,0.900000,31430
2018-08-01,0.900000,0.900000,0.900000,0.900000,0.900000,116800
2018-08-02,0.900000,0.900000,0.900000,0.900000,0.900000,79740
2018-08-03,0.900000,1.000000,0.900000,0.900000,0.900000,25200
2018-08-06,0.900000,0.900000,0.900000,0.900000,0.900000,115315
2018-08-07,1.000000,1.000000,0.900000,1.000000,1.000000,87510
2018-08-08,0.900000,1.000000,0.900000,1.000000,1.000000,130930
2018-08-09,0.900000,1.000000,0.900000,1.000000,1.000000,52745
2018-08-10,0.900000,0.900000,0.900000,0.900000,0.900000,45805
2018-08-13,0.900000,0.900000,0.800000,0.900000,0.900000,380820
2018-08-14,0.900000,0.900000,0.800000,0.900000,0.900000,38025
2018-08-15,0.900000,0.900000,0.800000,0.900000,0.900000,27505
2018-08-16,0.900000,0.900000,0.800000,0.900000,0.900000,80105
2018-08-17,0.900000,0.900000,0.800000,0.900000,0.900000,94530
2018-08-20,0.900000,0.900000,0.900000,0.900000,0.900000,152005
2018-08-21,0.900000,1.000000,0.800000,1.000000,1.000000,149570
2018-08-23,0.900000,1.000000,0.900000,1.000000,1.000000,119070
2018-08-24,0.900000,1.000000,0.900000,0.900000,0.900000,147660
2018-08-27,0.900000,0.900000,0.900000,0.900000,0.900000,114440
2018-08-28,0.900000,0.900000,0.800000,0.900000,0.900000,52870
2018-08-29,0.800000,0.900000,0.800000,0.900000,0.900000,48350
2018-08-30,0.900000,0.900000,0.800000,0.900000,0.900000,98875
2018-09-03,0.900000,0.900000,0.800000,0.900000,0.900000,13205
2018-09-04,0.800000,0.900000,0.800000,0.900000,0.900000,19505
2018-09-05,0.800000,0.900000,0.800000,0.900000,0.900000,1400
2018-09-06,0.800000,0.900000,0.800000,0.900000,0.900000,1881755
2018-09-07,0.800000,0.900000,0.700000,0.800000,0.800000,998110
2018-09-12,0.800000,0.900000,0.700000,0.800000,0.800000,624450
