Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,0.130000,0.135000,0.125000,0.125000,0.125000,5319000
2018-01-03,0.125000,0.130000,0.125000,0.130000,0.130000,2903000
2018-01-04,0.130000,0.135000,0.125000,0.125000,0.125000,4588000
2018-01-05,0.130000,0.130000,0.120000,0.125000,0.125000,4918600
2018-01-08,0.125000,0.125000,0.120000,0.120000,0.120000,4135900
2018-01-09,0.120000,0.120000,0.115000,0.120000,0.120000,3977500
2018-01-10,0.115000,0.120000,0.110000,0.110000,0.110000,4750900
2018-01-11,0.110000,0.115000,0.110000,0.110000,0.110000,1479000
2018-01-12,0.110000,0.115000,0.105000,0.115000,0.115000,1179500
2018-01-15,0.115000,0.120000,0.110000,0.120000,0.120000,4671700
2018-01-16,0.120000,0.135000,0.115000,0.135000,0.135000,6580600
2018-01-17,0.140000,0.145000,0.135000,0.140000,0.140000,6810300
2018-01-18,0.140000,0.140000,0.125000,0.125000,0.125000,3391900
2018-01-19,0.125000,0.130000,0.125000,0.125000,0.125000,506500
2018-01-22,0.125000,0.135000,0.120000,0.130000,0.130000,3123600
2018-01-23,0.130000,0.130000,0.125000,0.125000,0.125000,1681600
2018-01-24,0.125000,0.125000,0.120000,0.125000,0.125000,942500
2018-01-25,0.125000,0.125000,0.120000,0.125000,0.125000,652000
2018-01-26,0.125000,0.130000,0.125000,0.125000,0.125000,1403800
2018-01-29,0.125000,0.125000,0.120000,0.120000,0.120000,890700
2018-01-30,0.120000,0.120000,0.115000,0.115000,0.115000,860000
2018-02-02,0.115000,0.115000,0.115000,0.115000,0.115000,605600
2018-02-05,0.110000,0.110000,0.105000,0.105000,0.105000,1722400
2018-02-06,0.100000,0.105000,0.095000,0.100000,0.100000,2232000
2018-02-07,0.105000,0.105000,0.095000,0.100000,0.100000,547100
2018-02-08,0.100000,0.100000,0.095000,0.095000,0.095000,471300
2018-02-09,0.090000,0.095000,0.090000,0.090000,0.090000,909900
2018-02-12,0.095000,0.095000,0.090000,0.090000,0.090000,343500
2018-02-13,0.090000,0.090000,0.090000,0.090000,0.090000,0
2018-02-14,0.100000,0.120000,0.095000,0.120000,0.120000,264400
2018-02-15,0.115000,0.115000,0.100000,0.105000,0.105000,101400
2018-02-16,null,null,null,null,null,null
2018-02-19,0.105000,0.115000,0.105000,0.115000,0.115000,594900
2018-02-20,0.105000,0.110000,0.100000,0.105000,0.105000,1470100
2018-02-21,0.100000,0.105000,0.095000,0.100000,0.100000,1881800
2018-02-22,0.100000,0.115000,0.100000,0.110000,0.110000,1994400
2018-02-23,0.115000,0.115000,0.105000,0.105000,0.105000,467100
2018-02-26,0.105000,0.110000,0.105000,0.105000,0.105000,604000
2018-02-27,0.110000,0.110000,0.105000,0.105000,0.105000,1075300
2018-02-28,0.110000,0.110000,0.100000,0.110000,0.110000,891700
2018-03-01,0.100000,0.100000,0.090000,0.095000,0.095000,4932200
2018-03-02,0.090000,0.090000,0.090000,0.090000,0.090000,715900
2018-03-05,0.090000,0.090000,0.085000,0.085000,0.085000,469600
2018-03-06,0.085000,0.090000,0.085000,0.085000,0.085000,827500
2018-03-07,0.085000,0.085000,0.080000,0.085000,0.085000,547800
2018-03-08,0.080000,0.085000,0.080000,0.080000,0.080000,644000
2018-03-09,0.085000,0.085000,0.085000,0.085000,0.085000,654000
2018-03-12,0.085000,0.090000,0.085000,0.090000,0.090000,245400
2018-03-13,0.090000,0.095000,0.085000,0.095000,0.095000,248800
2018-03-14,0.090000,0.090000,0.090000,0.090000,0.090000,312000
2018-03-15,0.085000,0.085000,0.085000,0.085000,0.085000,250000
2018-03-16,0.085000,0.085000,0.085000,0.085000,0.085000,207900
2018-03-19,0.090000,0.090000,0.075000,0.080000,0.080000,1853000
2018-03-20,0.075000,0.090000,0.075000,0.090000,0.090000,3375600
2018-03-21,0.085000,0.085000,0.080000,0.080000,0.080000,248600
2018-03-22,0.080000,0.085000,0.080000,0.080000,0.080000,141800
2018-03-23,0.080000,0.080000,0.080000,0.080000,0.080000,618600
2018-03-26,0.075000,0.075000,0.075000,0.075000,0.075000,271900
2018-03-27,0.075000,0.080000,0.075000,0.080000,0.080000,263300
2018-03-28,0.080000,0.080000,0.075000,0.075000,0.075000,357800
2018-03-29,0.075000,0.075000,0.075000,0.075000,0.075000,420000
2018-03-30,0.075000,0.075000,0.075000,0.075000,0.075000,0
2018-04-02,0.075000,0.075000,0.075000,0.075000,0.075000,125000
2018-04-03,0.075000,0.075000,0.070000,0.070000,0.070000,716600
2018-04-04,0.070000,0.075000,0.070000,0.070000,0.070000,240200
2018-04-05,0.070000,0.070000,0.070000,0.070000,0.070000,140000
2018-04-06,0.070000,0.075000,0.070000,0.075000,0.075000,148100
2018-04-09,0.070000,0.075000,0.070000,0.075000,0.075000,1326400
2018-04-10,0.075000,0.075000,0.075000,0.075000,0.075000,0
2018-04-11,0.080000,0.080000,0.080000,0.080000,0.080000,2268300
2018-04-12,0.080000,0.095000,0.080000,0.085000,0.085000,5733600
2018-04-13,0.080000,0.085000,0.080000,0.085000,0.085000,291000
2018-04-16,0.080000,0.080000,0.080000,0.080000,0.080000,339900
2018-04-17,0.085000,0.085000,0.080000,0.080000,0.080000,206200
2018-04-18,0.080000,0.080000,0.075000,0.075000,0.075000,313500
2018-04-19,0.080000,0.080000,0.080000,0.080000,0.080000,200
2018-04-20,0.075000,0.080000,0.075000,0.080000,0.080000,280200
2018-04-23,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-04-24,0.075000,0.080000,0.075000,0.080000,0.080000,817700
2018-04-25,0.075000,0.075000,0.075000,0.075000,0.075000,28300
2018-04-26,0.080000,0.080000,0.075000,0.080000,0.080000,36300
2018-04-27,0.075000,0.080000,0.075000,0.080000,0.080000,110000
2018-04-30,0.080000,0.080000,0.075000,0.075000,0.075000,395000
2018-05-02,0.080000,0.080000,0.075000,0.075000,0.075000,775200
2018-05-03,0.075000,0.075000,0.075000,0.075000,0.075000,30000
2018-05-04,0.075000,0.075000,0.070000,0.075000,0.075000,34600
2018-05-07,0.075000,0.075000,0.075000,0.075000,0.075000,50000
2018-05-08,0.080000,0.080000,0.075000,0.080000,0.080000,106800
2018-05-14,0.075000,0.095000,0.075000,0.085000,0.085000,1744400
2018-05-15,0.090000,0.090000,0.080000,0.085000,0.085000,148000
2018-05-16,0.085000,0.085000,0.080000,0.080000,0.080000,175000
2018-05-17,0.080000,0.080000,0.080000,0.080000,0.080000,372300
2018-05-18,0.080000,0.080000,0.080000,0.080000,0.080000,174000
2018-05-21,0.085000,0.085000,0.080000,0.080000,0.080000,59900
2018-05-22,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-05-23,0.075000,0.075000,0.075000,0.075000,0.075000,20000
2018-05-24,0.075000,0.080000,0.075000,0.075000,0.075000,385300
2018-05-25,0.075000,0.075000,0.075000,0.075000,0.075000,0
2018-05-28,0.075000,0.075000,0.075000,0.075000,0.075000,55000
2018-05-30,0.075000,0.075000,0.075000,0.075000,0.075000,0
2018-05-31,0.075000,0.075000,0.075000,0.075000,0.075000,0
2018-06-01,0.080000,0.080000,0.080000,0.080000,0.080000,5000
2018-06-04,0.075000,0.080000,0.075000,0.080000,0.080000,105000
2018-06-05,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-06,0.080000,0.080000,0.080000,0.080000,0.080000,7000
2018-06-07,0.080000,0.080000,0.080000,0.080000,0.080000,0
2018-06-08,0.080000,0.095000,0.080000,0.090000,0.090000,2924700
2018-06-11,0.090000,0.090000,0.080000,0.080000,0.080000,439200
2018-06-12,0.080000,0.085000,0.080000,0.080000,0.080000,534800
2018-06-13,0.080000,0.080000,0.080000,0.080000,0.080000,322000
2018-06-14,0.075000,0.075000,0.075000,0.075000,0.075000,214100
2018-06-18,0.075000,0.075000,0.075000,0.075000,0.075000,46000
2018-06-19,0.075000,0.075000,0.075000,0.075000,0.075000,0
2018-06-20,0.080000,0.080000,0.080000,0.080000,0.080000,101000
2018-06-21,0.075000,0.075000,0.075000,0.075000,0.075000,1490000
2018-06-22,0.075000,0.080000,0.075000,0.080000,0.080000,409000
2018-06-25,0.070000,0.070000,0.070000,0.070000,0.070000,500
2018-06-26,0.080000,0.080000,0.075000,0.075000,0.075000,35600
2018-06-27,0.075000,0.075000,0.075000,0.075000,0.075000,0
